"quantile","target_end_date","location","target","truth","value","model","window_size"
0.75,2020-09-26,"49","1 wk ahead cum death",448,458.195777452039,"QNA3",4
0.75,2020-09-26,"10","1 wk ahead cum death",633,629.642117805655,"QNA3",4
0.75,2020-09-26,"13","1 wk ahead cum death",6914,6912.04069099885,"QNA3",4
0.8,2020-09-26,"54","1 wk ahead cum death",337,359.315004016703,"QNA3",4
0.8,2020-09-26,"46","1 wk ahead cum death",218,219.046355317823,"QNA3",4
0.8,2020-09-26,"42","1 wk ahead cum death",8083,8079.55849501081,"QNA3",4
0.8,2020-09-26,"41","1 wk ahead cum death",542,554.549051168279,"QNA3",4
0.8,2020-09-26,"38","1 wk ahead cum death",227,212.284536742118,"QNA3",4
0.8,2020-09-26,"39","1 wk ahead cum death",4740,4813.49235903936,"QNA3",4
0.8,2020-09-26,"40","1 wk ahead cum death",1004,1013.44404558173,"QNA3",4
0.8,2020-09-26,"56","1 wk ahead cum death",50,55.901525501286,"QNA3",4
0.8,2020-09-26,"44","1 wk ahead cum death",1107,1107.50246662654,"QNA3",4
0.8,2020-09-26,"02","1 wk ahead cum death",52,50.5298238854068,"QNA3",4
0.8,2020-09-26,"29","1 wk ahead cum death",2054,1931.3879778392,"QNA3",4
0.8,2020-09-26,"55","1 wk ahead cum death",1357,1301.73524618721,"QNA3",4
0.8,2020-09-26,"50","1 wk ahead cum death",58,58.6189215691516,"QNA3",4
0.8,2020-09-26,"01","1 wk ahead cum death",2501,2556.22955544991,"QNA3",4
0.8,2020-09-26,"05","1 wk ahead cum death",1285,1300.74673073976,"QNA3",4
0.8,2020-09-26,"15","1 wk ahead cum death",131,141.587533815255,"QNA3",4
0.8,2020-09-26,"24","1 wk ahead cum death",3925,3926.36030652609,"QNA3",4
0.8,2020-09-26,"US","1 wk ahead cum death",204986,204737.717039146,"QNA3",4
0.8,2020-09-26,"45","1 wk ahead cum death",3323,3352.45352467386,"QNA3",4
0.8,2020-09-26,"04","1 wk ahead cum death",5622,5628.28495675304,"QNA3",4
0.8,2020-09-26,"30","1 wk ahead cum death",171,180.58409885641,"QNA3",4
0.8,2020-09-26,"17","1 wk ahead cum death",8832,8855.4129424028,"QNA3",4
0.8,2020-09-26,"26","1 wk ahead cum death",7044,7066.31896469883,"QNA3",4
0.8,2020-09-26,"47","1 wk ahead cum death",2374,2376.68702465386,"QNA3",4
0.8,2020-09-26,"06","1 wk ahead cum death",15583,15689.1481562098,"QNA3",4
0.8,2020-09-26,"36","1 wk ahead cum death",33286,33175.4517741191,"QNA3",4
0.8,2020-09-26,"25","1 wk ahead cum death",9391,9409.99398552829,"QNA3",4
0.8,2020-09-26,"32","1 wk ahead cum death",1582,1607.24312302842,"QNA3",4
0.8,2020-09-26,"27","1 wk ahead cum death",2056,2074.89137686152,"QNA3",4
0.8,2020-09-26,"21","1 wk ahead cum death",1154,1164.76254014233,"QNA3",4
0.8,2020-09-26,"31","1 wk ahead cum death",469,464.981277515596,"QNA3",4
0.8,2020-09-26,"18","1 wk ahead cum death",3577,3597.67522180575,"QNA3",4
0.8,2020-09-26,"33","1 wk ahead cum death",439,442.448538579428,"QNA3",4
0.8,2020-09-26,"48","1 wk ahead cum death",15987,15810.807750004,"QNA3",4
0.8,2020-09-26,"08","1 wk ahead cum death",2040,2044.1973735841,"QNA3",4
0.8,2020-09-26,"51","1 wk ahead cum death",3144,3206.60771341274,"QNA3",4
0.8,2020-09-26,"19","1 wk ahead cum death",1314,1325.16514574418,"QNA3",4
0.8,2020-09-26,"20","1 wk ahead cum death",635,649.858719622898,"QNA3",4
0.8,2020-09-26,"16","1 wk ahead cum death",460,478.579243942124,"QNA3",4
0.8,2020-09-26,"22","1 wk ahead cum death",5444,5488.96268016725,"QNA3",4
0.8,2020-09-26,"09","1 wk ahead cum death",4501,4510.82812128331,"QNA3",4
0.8,2020-09-26,"53","1 wk ahead cum death",2074,2098.78364986455,"QNA3",4
0.8,2020-09-26,"28","1 wk ahead cum death",2911,2925.7085707456,"QNA3",4
0.8,2020-09-26,"49","1 wk ahead cum death",448,460.010457856555,"QNA3",4
0.8,2020-09-26,"37","1 wk ahead cum death",3440,3429.98331824611,"QNA3",4
0.8,2020-09-26,"23","1 wk ahead cum death",140,143.383675910172,"QNA3",4
0.8,2020-09-26,"34","1 wk ahead cum death",16103,16130.9233192634,"QNA3",4
0.8,2020-09-26,"13","1 wk ahead cum death",6914,6924.31931833472,"QNA3",4
0.8,2020-09-26,"10","1 wk ahead cum death",633,630.864898593737,"QNA3",4
0.8,2020-09-26,"12","1 wk ahead cum death",14022,13967.3291372975,"QNA3",4
0.8,2020-09-26,"35","1 wk ahead cum death",870,873.072358496483,"QNA3",4
0.85,2020-09-26,"50","1 wk ahead cum death",58,59.3639275114394,"QNA3",4
0.85,2020-09-26,"48","1 wk ahead cum death",15987,15843.6338249313,"QNA3",4
0.85,2020-09-26,"42","1 wk ahead cum death",8083,8085.97726845453,"QNA3",4
0.85,2020-09-26,"44","1 wk ahead cum death",1107,1109.28200234194,"QNA3",4
0.85,2020-09-26,"47","1 wk ahead cum death",2374,2381.8990133504,"QNA3",4
0.85,2020-09-26,"46","1 wk ahead cum death",218,220.692252297018,"QNA3",4
0.85,2020-09-26,"49","1 wk ahead cum death",448,461.896777023657,"QNA3",4
0.85,2020-09-26,"25","1 wk ahead cum death",9391,9415.31258683222,"QNA3",4
0.85,2020-09-26,"54","1 wk ahead cum death",337,362.020506656218,"QNA3",4
0.85,2020-09-26,"45","1 wk ahead cum death",3323,3360.02497474532,"QNA3",4
0.85,2020-09-26,"56","1 wk ahead cum death",50,56.1735261004559,"QNA3",4
0.85,2020-09-26,"US","1 wk ahead cum death",204986,204856.039713343,"QNA3",4
0.85,2020-09-26,"26","1 wk ahead cum death",7044,7073.5101452882,"QNA3",4
0.85,2020-09-26,"33","1 wk ahead cum death",439,442.969959837427,"QNA3",4
0.85,2020-09-26,"55","1 wk ahead cum death",1357,1305.02240454042,"QNA3",4
0.85,2020-09-26,"10","1 wk ahead cum death",633,632.303167826498,"QNA3",4
0.85,2020-09-26,"22","1 wk ahead cum death",5444,5495.37405264338,"QNA3",4
0.85,2020-09-26,"05","1 wk ahead cum death",1285,1307.49531142903,"QNA3",4
0.85,2020-09-26,"28","1 wk ahead cum death",2911,2929.66064313043,"QNA3",4
0.85,2020-09-26,"24","1 wk ahead cum death",3925,3928.66418343402,"QNA3",4
0.85,2020-09-26,"31","1 wk ahead cum death",469,466.655150300892,"QNA3",4
0.85,2020-09-26,"53","1 wk ahead cum death",2074,2102.48476573201,"QNA3",4
0.85,2020-09-26,"27","1 wk ahead cum death",2056,2078.23004068715,"QNA3",4
0.85,2020-09-26,"08","1 wk ahead cum death",2040,2046.32510349177,"QNA3",4
0.85,2020-09-26,"51","1 wk ahead cum death",3144,3222.07716080649,"QNA3",4
0.85,2020-09-26,"12","1 wk ahead cum death",14022,13995.3150678195,"QNA3",4
0.85,2020-09-26,"23","1 wk ahead cum death",140,143.61219773948,"QNA3",4
0.85,2020-09-26,"29","1 wk ahead cum death",2054,1936.31674787792,"QNA3",4
0.85,2020-09-26,"36","1 wk ahead cum death",33286,33176.2240926572,"QNA3",4
0.85,2020-09-26,"19","1 wk ahead cum death",1314,1328.10419164932,"QNA3",4
0.85,2020-09-26,"32","1 wk ahead cum death",1582,1611.65935002393,"QNA3",4
0.85,2020-09-26,"15","1 wk ahead cum death",131,144.2049232047,"QNA3",4
0.85,2020-09-26,"35","1 wk ahead cum death",870,874.00269721516,"QNA3",4
0.85,2020-09-26,"21","1 wk ahead cum death",1154,1167.70112661166,"QNA3",4
0.85,2020-09-26,"38","1 wk ahead cum death",227,213.932977784194,"QNA3",4
0.85,2020-09-26,"13","1 wk ahead cum death",6914,6939.13999965554,"QNA3",4
0.85,2020-09-26,"34","1 wk ahead cum death",16103,16135.2065026513,"QNA3",4
0.85,2020-09-26,"17","1 wk ahead cum death",8832,8861.65971641838,"QNA3",4
0.85,2020-09-26,"40","1 wk ahead cum death",1004,1017.64867848205,"QNA3",4
0.85,2020-09-26,"20","1 wk ahead cum death",635,653.07702198157,"QNA3",4
0.85,2020-09-26,"06","1 wk ahead cum death",15583,15717.6521071462,"QNA3",4
0.85,2020-09-26,"16","1 wk ahead cum death",460,481.614958377626,"QNA3",4
0.85,2020-09-26,"09","1 wk ahead cum death",4501,4513.61164878148,"QNA3",4
0.85,2020-09-26,"18","1 wk ahead cum death",3577,3600.96700213247,"QNA3",4
0.85,2020-09-26,"39","1 wk ahead cum death",4740,4822.39159285412,"QNA3",4
0.85,2020-09-26,"01","1 wk ahead cum death",2501,2561.46448094987,"QNA3",4
0.85,2020-09-26,"30","1 wk ahead cum death",171,181.716044683134,"QNA3",4
0.85,2020-09-26,"37","1 wk ahead cum death",3440,3437.96901983874,"QNA3",4
0.85,2020-09-26,"41","1 wk ahead cum death",542,556.583693391488,"QNA3",4
0.85,2020-09-26,"02","1 wk ahead cum death",52,50.7331731532449,"QNA3",4
0.85,2020-09-26,"04","1 wk ahead cum death",5622,5637.91934824126,"QNA3",4
0.9,2020-09-26,"13","1 wk ahead cum death",6914,6957.25586179604,"QNA3",4
0.9,2020-09-26,"19","1 wk ahead cum death",1314,1332.24542553234,"QNA3",4
0.9,2020-09-26,"20","1 wk ahead cum death",635,656.995270775898,"QNA3",4
0.9,2020-09-26,"06","1 wk ahead cum death",15583,15758.6128118791,"QNA3",4
0.9,2020-09-26,"51","1 wk ahead cum death",3144,3241.46957217894,"QNA3",4
0.9,2020-09-26,"12","1 wk ahead cum death",14022,14027.0604648067,"QNA3",4
0.9,2020-09-26,"29","1 wk ahead cum death",2054,1943.37710815858,"QNA3",4
0.9,2020-09-26,"05","1 wk ahead cum death",1285,1316.14920372264,"QNA3",4
0.9,2020-09-26,"15","1 wk ahead cum death",131,148.314766399576,"QNA3",4
0.9,2020-09-26,"44","1 wk ahead cum death",1107,1112.99550648901,"QNA3",4
0.9,2020-09-26,"46","1 wk ahead cum death",218,222.709624338083,"QNA3",4
0.9,2020-09-26,"28","1 wk ahead cum death",2911,2935.7772068652,"QNA3",4
0.9,2020-09-26,"24","1 wk ahead cum death",3925,3931.46350527501,"QNA3",4
0.9,2020-09-26,"42","1 wk ahead cum death",8083,8096.307733733,"QNA3",4
0.9,2020-09-26,"08","1 wk ahead cum death",2040,2049.46143590541,"QNA3",4
0.9,2020-09-26,"45","1 wk ahead cum death",3323,3368.22384759937,"QNA3",4
0.9,2020-09-26,"48","1 wk ahead cum death",15987,15887.5480133234,"QNA3",4
0.9,2020-09-26,"40","1 wk ahead cum death",1004,1022.48953780418,"QNA3",4
0.9,2020-09-26,"26","1 wk ahead cum death",7044,7083.72843707437,"QNA3",4
0.9,2020-09-26,"33","1 wk ahead cum death",439,443.57835308035,"QNA3",4
0.9,2020-09-26,"36","1 wk ahead cum death",33286,33195.3302356014,"QNA3",4
0.9,2020-09-26,"01","1 wk ahead cum death",2501,2569.31463914441,"QNA3",4
0.9,2020-09-26,"25","1 wk ahead cum death",9391,9424.93628244544,"QNA3",4
0.9,2020-09-26,"39","1 wk ahead cum death",4740,4834.40624868131,"QNA3",4
0.9,2020-09-26,"09","1 wk ahead cum death",4501,4516.69665221039,"QNA3",4
0.9,2020-09-26,"21","1 wk ahead cum death",1154,1171.61187293602,"QNA3",4
0.9,2020-09-26,"38","1 wk ahead cum death",227,216.165034006823,"QNA3",4
0.9,2020-09-26,"53","1 wk ahead cum death",2074,2106.28685881944,"QNA3",4
0.9,2020-09-26,"27","1 wk ahead cum death",2056,2081.81288120403,"QNA3",4
0.9,2020-09-26,"30","1 wk ahead cum death",171,183.959926374447,"QNA3",4
0.9,2020-09-26,"37","1 wk ahead cum death",3440,3447.82950474923,"QNA3",4
0.9,2020-09-26,"16","1 wk ahead cum death",460,485.071003866146,"QNA3",4
0.9,2020-09-26,"23","1 wk ahead cum death",140,144.57192389622,"QNA3",4
0.9,2020-09-26,"47","1 wk ahead cum death",2374,2391.48927014578,"QNA3",4
0.9,2020-09-26,"10","1 wk ahead cum death",633,633.977683117777,"QNA3",4
0.9,2020-09-26,"22","1 wk ahead cum death",5444,5503.3133408784,"QNA3",4
0.9,2020-09-26,"50","1 wk ahead cum death",58,59.7150796987397,"QNA3",4
0.9,2020-09-26,"54","1 wk ahead cum death",337,366.345702775584,"QNA3",4
0.9,2020-09-26,"35","1 wk ahead cum death",870,875.807385176503,"QNA3",4
0.9,2020-09-26,"49","1 wk ahead cum death",448,463.966409982854,"QNA3",4
0.9,2020-09-26,"41","1 wk ahead cum death",542,559.807518599653,"QNA3",4
0.9,2020-09-26,"17","1 wk ahead cum death",8832,8871.16127695169,"QNA3",4
0.9,2020-09-26,"34","1 wk ahead cum death",16103,16141.2469766266,"QNA3",4
0.9,2020-09-26,"56","1 wk ahead cum death",50,56.9559873573748,"QNA3",4
0.9,2020-09-26,"02","1 wk ahead cum death",52,51.670450300453,"QNA3",4
0.9,2020-09-26,"32","1 wk ahead cum death",1582,1617.59849199444,"QNA3",4
0.9,2020-09-26,"04","1 wk ahead cum death",5622,5650.31640805558,"QNA3",4
0.9,2020-09-26,"55","1 wk ahead cum death",1357,1309.21499779237,"QNA3",4
0.9,2020-09-26,"31","1 wk ahead cum death",469,469.702592759419,"QNA3",4
0.9,2020-09-26,"US","1 wk ahead cum death",204986,205003.722659503,"QNA3",4
0.9,2020-09-26,"18","1 wk ahead cum death",3577,3605.25838319462,"QNA3",4
0.95,2020-09-26,"44","1 wk ahead cum death",1107,1117.25301850358,"QNA3",4
0.95,2020-09-26,"05","1 wk ahead cum death",1285,1329.57012728147,"QNA3",4
0.95,2020-09-26,"26","1 wk ahead cum death",7044,7100.81929656836,"QNA3",4
0.95,2020-09-26,"46","1 wk ahead cum death",218,225.188106882704,"QNA3",4
0.95,2020-09-26,"27","1 wk ahead cum death",2056,2088.21330165864,"QNA3",4
0.95,2020-09-26,"12","1 wk ahead cum death",14022,14092.9502517234,"QNA3",4
0.95,2020-09-26,"48","1 wk ahead cum death",15987,15960.3558996235,"QNA3",4
0.95,2020-09-26,"06","1 wk ahead cum death",15583,15816.6631266223,"QNA3",4
0.95,2020-09-26,"33","1 wk ahead cum death",439,444.890963994026,"QNA3",4
0.95,2020-09-26,"47","1 wk ahead cum death",2374,2406.73645687382,"QNA3",4
0.95,2020-09-26,"10","1 wk ahead cum death",633,636.99419202179,"QNA3",4
0.95,2020-09-26,"42","1 wk ahead cum death",8083,8108.53292202023,"QNA3",4
0.95,2020-09-26,"50","1 wk ahead cum death",58,60.3933372259046,"QNA3",4
0.95,2020-09-26,"09","1 wk ahead cum death",4501,4524.11795031146,"QNA3",4
0.95,2020-09-26,"28","1 wk ahead cum death",2911,2944.34182914414,"QNA3",4
0.95,2020-09-26,"24","1 wk ahead cum death",3925,3936.88714968361,"QNA3",4
0.95,2020-09-26,"08","1 wk ahead cum death",2040,2056.50170884993,"QNA3",4
0.95,2020-09-26,"17","1 wk ahead cum death",8832,8884.63558771016,"QNA3",4
0.95,2020-09-26,"45","1 wk ahead cum death",3323,3382.500590698,"QNA3",4
0.95,2020-09-26,"30","1 wk ahead cum death",171,187.631306380405,"QNA3",4
0.95,2020-09-26,"51","1 wk ahead cum death",3144,3268.21337386944,"QNA3",4
0.95,2020-09-26,"16","1 wk ahead cum death",460,489.686061430608,"QNA3",4
0.95,2020-09-26,"29","1 wk ahead cum death",2054,1953.19478642528,"QNA3",4
0.95,2020-09-26,"55","1 wk ahead cum death",1357,1317.81324552732,"QNA3",4
0.95,2020-09-26,"15","1 wk ahead cum death",131,157.742557038489,"QNA3",4
0.95,2020-09-26,"25","1 wk ahead cum death",9391,9438.50914814407,"QNA3",4
0.95,2020-09-26,"54","1 wk ahead cum death",337,372.929767085306,"QNA3",4
0.95,2020-09-26,"18","1 wk ahead cum death",3577,3613.10145902763,"QNA3",4
0.95,2020-09-26,"13","1 wk ahead cum death",6914,6990.69528649307,"QNA3",4
0.95,2020-09-26,"49","1 wk ahead cum death",448,467.360101922332,"QNA3",4
0.95,2020-09-26,"53","1 wk ahead cum death",2074,2111.3264822344,"QNA3",4
0.95,2020-09-26,"34","1 wk ahead cum death",16103,16154.0423455629,"QNA3",4
0.95,2020-09-26,"04","1 wk ahead cum death",5622,5670.0289285152,"QNA3",4
0.95,2020-09-26,"20","1 wk ahead cum death",635,663.164598002843,"QNA3",4
0.95,2020-09-26,"40","1 wk ahead cum death",1004,1029.62347984193,"QNA3",4
0.95,2020-09-26,"02","1 wk ahead cum death",52,53.0222532465593,"QNA3",4
0.95,2020-09-26,"23","1 wk ahead cum death",140,146.020863297703,"QNA3",4
0.95,2020-09-26,"36","1 wk ahead cum death",33286,33225.3003166392,"QNA3",4
0.95,2020-09-26,"31","1 wk ahead cum death",469,474.134896549269,"QNA3",4
0.95,2020-09-26,"22","1 wk ahead cum death",5444,5516.23831177694,"QNA3",4
0.95,2020-09-26,"39","1 wk ahead cum death",4740,4856.54706411751,"QNA3",4
0.95,2020-09-26,"35","1 wk ahead cum death",870,878.45392919798,"QNA3",4
0.95,2020-09-26,"56","1 wk ahead cum death",50,58.2230931523863,"QNA3",4
0.95,2020-09-26,"38","1 wk ahead cum death",227,219.711135069611,"QNA3",4
0.95,2020-09-26,"41","1 wk ahead cum death",542,564.943917936502,"QNA3",4
0.95,2020-09-26,"32","1 wk ahead cum death",1582,1627.27512445777,"QNA3",4
0.95,2020-09-26,"19","1 wk ahead cum death",1314,1337.52230192806,"QNA3",4
0.95,2020-09-26,"37","1 wk ahead cum death",3440,3463.7654579639,"QNA3",4
0.95,2020-09-26,"01","1 wk ahead cum death",2501,2581.39970311738,"QNA3",4
0.95,2020-09-26,"US","1 wk ahead cum death",204986,205285.47797728,"QNA3",4
0.95,2020-09-26,"21","1 wk ahead cum death",1154,1177.46023438795,"QNA3",4
0.975,2020-09-26,"29","1 wk ahead cum death",2054,1961.06310617765,"QNA3",4
0.975,2020-09-26,"19","1 wk ahead cum death",1314,1341.96309348814,"QNA3",4
0.975,2020-09-26,"34","1 wk ahead cum death",16103,16163.5450772485,"QNA3",4
0.975,2020-09-26,"25","1 wk ahead cum death",9391,9446.20342571079,"QNA3",4
0.975,2020-09-26,"35","1 wk ahead cum death",870,880.660520220475,"QNA3",4
0.975,2020-09-26,"40","1 wk ahead cum death",1004,1035.74554673676,"QNA3",4
0.975,2020-09-26,"44","1 wk ahead cum death",1107,1122.65469662542,"QNA3",4
0.975,2020-09-26,"41","1 wk ahead cum death",542,568.993361482806,"QNA3",4
0.975,2020-09-26,"45","1 wk ahead cum death",3323,3393.92667283207,"QNA3",4
0.975,2020-09-26,"12","1 wk ahead cum death",14022,14158.8726181114,"QNA3",4
0.975,2020-09-26,"05","1 wk ahead cum death",1285,1340.14737334955,"QNA3",4
0.975,2020-09-26,"48","1 wk ahead cum death",15987,16021.1874993036,"QNA3",4
0.975,2020-09-26,"06","1 wk ahead cum death",15583,15874.8814189176,"QNA3",4
0.975,2020-09-26,"26","1 wk ahead cum death",7044,7119.08791203904,"QNA3",4
0.975,2020-09-26,"24","1 wk ahead cum death",3925,3941.95295698497,"QNA3",4
0.975,2020-09-26,"42","1 wk ahead cum death",8083,8122.92150771924,"QNA3",4
0.975,2020-09-26,"15","1 wk ahead cum death",131,163.894589758842,"QNA3",4
0.975,2020-09-26,"50","1 wk ahead cum death",58,61.1790688348547,"QNA3",4
0.975,2020-09-26,"30","1 wk ahead cum death",171,190.463542830618,"QNA3",4
0.975,2020-09-26,"13","1 wk ahead cum death",6914,7024.70764285596,"QNA3",4
0.975,2020-09-26,"31","1 wk ahead cum death",469,479.026684893175,"QNA3",4
0.975,2020-09-26,"49","1 wk ahead cum death",448,471.185834598784,"QNA3",4
0.975,2020-09-26,"27","1 wk ahead cum death",2056,2094.12981673435,"QNA3",4
0.975,2020-09-26,"20","1 wk ahead cum death",635,668.096954741582,"QNA3",4
0.975,2020-09-26,"37","1 wk ahead cum death",3440,3476.35245171265,"QNA3",4
0.975,2020-09-26,"51","1 wk ahead cum death",3144,3293.47304958807,"QNA3",4
0.975,2020-09-26,"16","1 wk ahead cum death",460,495.442803055737,"QNA3",4
0.975,2020-09-26,"36","1 wk ahead cum death",33286,33250.6302402363,"QNA3",4
0.975,2020-09-26,"10","1 wk ahead cum death",633,639.752841677516,"QNA3",4
0.975,2020-09-26,"01","1 wk ahead cum death",2501,2591.48726134209,"QNA3",4
0.975,2020-09-26,"32","1 wk ahead cum death",1582,1638.26876977544,"QNA3",4
0.975,2020-09-26,"46","1 wk ahead cum death",218,228.201935548866,"QNA3",4
0.975,2020-09-26,"28","1 wk ahead cum death",2911,2950.22505617661,"QNA3",4
0.975,2020-09-26,"21","1 wk ahead cum death",1154,1182.80867415481,"QNA3",4
0.975,2020-09-26,"38","1 wk ahead cum death",227,222.157212331731,"QNA3",4
0.975,2020-09-26,"08","1 wk ahead cum death",2040,2061.62725543283,"QNA3",4
0.975,2020-09-26,"17","1 wk ahead cum death",8832,8902.62706612654,"QNA3",4
0.975,2020-09-26,"47","1 wk ahead cum death",2374,2421.05724402053,"QNA3",4
0.975,2020-09-26,"56","1 wk ahead cum death",50,60.0646614563664,"QNA3",4
0.975,2020-09-26,"02","1 wk ahead cum death",52,54.1649333912932,"QNA3",4
0.975,2020-09-26,"33","1 wk ahead cum death",439,446.904396812276,"QNA3",4
0.975,2020-09-26,"09","1 wk ahead cum death",4501,4530.13872923518,"QNA3",4
0.975,2020-09-26,"55","1 wk ahead cum death",1357,1325.10248978619,"QNA3",4
0.975,2020-09-26,"22","1 wk ahead cum death",5444,5530.59502623708,"QNA3",4
0.975,2020-09-26,"39","1 wk ahead cum death",4740,4872.55851428078,"QNA3",4
0.975,2020-09-26,"04","1 wk ahead cum death",5622,5687.16205014576,"QNA3",4
0.975,2020-09-26,"18","1 wk ahead cum death",3577,3622.52478021903,"QNA3",4
0.975,2020-09-26,"53","1 wk ahead cum death",2074,2117.22814688047,"QNA3",4
0.975,2020-09-26,"23","1 wk ahead cum death",140,147.501578127486,"QNA3",4
0.975,2020-09-26,"54","1 wk ahead cum death",337,378.696144688138,"QNA3",4
0.975,2020-09-26,"US","1 wk ahead cum death",204986,205536.602836841,"QNA3",4
0.99,2020-09-26,"41","1 wk ahead cum death",542,574.45365944829,"QNA3",4
0.99,2020-09-26,"48","1 wk ahead cum death",15987,16086.5672216312,"QNA3",4
0.99,2020-09-26,"06","1 wk ahead cum death",15583,15968.0924389008,"QNA3",4
0.99,2020-09-26,"12","1 wk ahead cum death",14022,14249.7066853375,"QNA3",4
0.99,2020-09-26,"05","1 wk ahead cum death",1285,1354.36620007441,"QNA3",4
0.99,2020-09-26,"25","1 wk ahead cum death",9391,9457.3326308009,"QNA3",4
0.99,2020-09-26,"40","1 wk ahead cum death",1004,1043.04460422836,"QNA3",4
0.99,2020-09-26,"29","1 wk ahead cum death",2054,1970.23956651313,"QNA3",4
0.99,2020-09-26,"24","1 wk ahead cum death",3925,3947.8191022043,"QNA3",4
0.99,2020-09-26,"31","1 wk ahead cum death",469,485.924125778404,"QNA3",4
0.99,2020-09-26,"42","1 wk ahead cum death",8083,8138.9544790849,"QNA3",4
0.99,2020-09-26,"08","1 wk ahead cum death",2040,2068.41857097561,"QNA3",4
0.99,2020-09-26,"27","1 wk ahead cum death",2056,2102.30576934973,"QNA3",4
0.99,2020-09-26,"30","1 wk ahead cum death",171,194.021736921876,"QNA3",4
0.99,2020-09-26,"51","1 wk ahead cum death",3144,3327.88717094508,"QNA3",4
0.99,2020-09-26,"26","1 wk ahead cum death",7044,7135.64241425896,"QNA3",4
0.99,2020-09-26,"44","1 wk ahead cum death",1107,1128.67444503419,"QNA3",4
0.99,2020-09-26,"47","1 wk ahead cum death",2374,2443.61133452841,"QNA3",4
0.99,2020-09-26,"15","1 wk ahead cum death",131,171.039410348386,"QNA3",4
0.99,2020-09-26,"32","1 wk ahead cum death",1582,1649.21729731362,"QNA3",4
0.99,2020-09-26,"46","1 wk ahead cum death",218,231.287402756408,"QNA3",4
0.99,2020-09-26,"09","1 wk ahead cum death",4501,4536.70329154976,"QNA3",4
0.99,2020-09-26,"13","1 wk ahead cum death",6914,7078.41833879573,"QNA3",4
0.99,2020-09-26,"49","1 wk ahead cum death",448,475.295428317187,"QNA3",4
0.99,2020-09-26,"53","1 wk ahead cum death",2074,2122.7717793455,"QNA3",4
0.99,2020-09-26,"17","1 wk ahead cum death",8832,8939.38191252381,"QNA3",4
