"target_end_date","location","target","model","location_name","ae","wgt_iw","wgt_pen_u","wgt_pen_l","wis"
2020-12-26,"55","4 wk ahead inc death","COVIDhub-ensemble","Wisconsin",321,20.3047826086957,0,246.391304347826,266.696086956522
2020-12-26,"56","4 wk ahead inc death","COVIDhub-ensemble","Wyoming",43,4.07913043478261,0,29.8695652173913,33.9486956521739
2020-12-26,"US","4 wk ahead inc death","COVIDhub-ensemble","US",11331,513.178695652174,0,9368.73913043478,9881.91782608696
2021-01-02,"01","4 wk ahead inc death","COVIDhub-ensemble","Alabama",321,15.2686956521739,0,255.086956521739,270.355652173913
2021-01-02,"02","4 wk ahead inc death","COVIDhub-ensemble","Alaska",16,2.53913043478261,0,6.08695652173913,8.62608695652174
2021-01-02,"04","4 wk ahead inc death","COVIDhub-ensemble","Arizona",406,20.494347826087,0,298.173913043478,318.668260869565
2021-01-02,"05","4 wk ahead inc death","COVIDhub-ensemble","Arkansas",182,9.22173913043478,0,137.652173913043,146.873913043478
2021-01-02,"06","4 wk ahead inc death","COVIDhub-ensemble","California",1043,52.4504347826087,0,821.347826086957,873.798260869565
2021-01-02,"08","4 wk ahead inc death","COVIDhub-ensemble","Colorado",272,20.8565217391304,0,201.826086956522,222.682608695652
2021-01-02,"09","4 wk ahead inc death","COVIDhub-ensemble","Connecticut",120,14.79,0,55.3913043478261,70.1813043478261
2021-01-02,"10","4 wk ahead inc death","COVIDhub-ensemble","Delaware",34,3.3695652173913,0,21.4782608695652,24.8478260869565
2021-01-02,"12","4 wk ahead inc death","COVIDhub-ensemble","Florida",661,30.8208695652174,0,489,519.820869565217
2021-01-02,"13","4 wk ahead inc death","COVIDhub-ensemble","Georgia",417,26.3473913043478,0,325.434782608696,351.782173913043
2021-01-02,"15","4 wk ahead inc death","COVIDhub-ensemble","Hawaii",17,1.98260869565217,0,8.82608695652174,10.8086956521739
2021-01-02,"16","4 wk ahead inc death","COVIDhub-ensemble","Idaho",102,6.37565217391304,0,70.2608695652174,76.6365217391304
2021-01-02,"17","4 wk ahead inc death","COVIDhub-ensemble","Illinois",816,45.2930434782609,0,613.304347826087,658.597391304348
2021-01-02,"18","4 wk ahead inc death","COVIDhub-ensemble","Indiana",506,18.0208695652174,0,394.608695652174,412.629565217391
2021-01-02,"19","4 wk ahead inc death","COVIDhub-ensemble","Iowa",252,9.82608695652174,0,183.913043478261,193.739130434783
2021-01-02,"20","4 wk ahead inc death","COVIDhub-ensemble","Kansas",233,18.9221739130435,0,153.434782608696,172.356956521739
2021-01-02,"21","4 wk ahead inc death","COVIDhub-ensemble","Kentucky",134,13.2878260869565,0,82.3478260869565,95.635652173913
2021-01-02,"22","4 wk ahead inc death","COVIDhub-ensemble","Louisiana",235,14.5947826086957,0,164.565217391304,179.16
2021-01-02,"23","4 wk ahead inc death","COVIDhub-ensemble","Maine",32,3.30478260869565,0,17.4782608695652,20.7830434782609
2021-01-02,"24","4 wk ahead inc death","COVIDhub-ensemble","Maryland",289,23.0034782608696,0,205.869565217391,228.873043478261
2021-01-02,"25","4 wk ahead inc death","COVIDhub-ensemble","Massachusetts",352,17.6491304347826,0,266.95652173913,284.605652173913
2021-01-02,"26","4 wk ahead inc death","COVIDhub-ensemble","Michigan",532,53.3895652173913,0,308.782608695652,362.172173913043
2021-01-02,"27","4 wk ahead inc death","COVIDhub-ensemble","Minnesota",344,25.2965217391304,0,269.391304347826,294.687826086956
2021-01-02,"28","4 wk ahead inc death","COVIDhub-ensemble","Mississippi",199,9.56869565217391,0,146.304347826087,155.873043478261
